,日期,牛舍,牛只类型,牛头数,报草量,减草量,剩草量,剩草率,计划头均采食量,实际头均采食量,头均产奶量
1977,2017-7-6,B4-1N,低产,,,0,,5.7 ,34.0 ,,
1978,2017-7-6,B4-3S,高产,132.0,5700.0,0,200.0,3.5 ,43.2 ,41.6666666667,27.6
1979,2017-7-6,B4-3N,高产,94.0,3900.0,0,300.0,7.7 ,41.5 ,38.2978723404,26.6
1980,2017-7-6,B4-5S,高产,129.0,5600.0,0,200.0,3.6 ,43.4 ,41.8604651163,31.3
1981,2017-7-6,B4-5N,高产,143.0,6400.0,0,200.0,3.1 ,44.8 ,43.3566433566,32.1
1982,2017-7-6,B4-7S,高产,138.0,5700.0,0,200.0,3.5 ,41.3 ,39.8550724638,30.7
1983,2017-7-6,B4-7N,高产,143.0,6500.0,0,200.0,3.1 ,45.5 ,44.0559440559,34.7
1984,2017-7-7,B1-1S,高产,104.0,4700.0,0,250.0,5.3 ,45.2 ,42.7884615385,27.7
1985,2017-7-7,B1-1N,低产,,,0,,6.4 ,32.4 ,,
1986,2017-7-7,B1-3S,高产,148.0,6100.0,0,300.0,4.9 ,41.2 ,39.1891891892,29.0
1987,2017-7-7,B1-3N,高产,147.0,6600.0,0,300.0,4.5 ,44.9 ,42.8571428571,27.2
1988,2017-7-7,B1-5S,高产,77.0,2500.0,0,200.0,8.0 ,32.5 ,29.8701298701,32.2
1989,2017-7-7,B1-5N,高产,,,0,,8.0 ,34.7 ,,
1990,2017-7-7,B1-7S,高产,107.0,4800.0,0,400.0,8.3 ,44.9 ,41.1214953271,28.3
1991,2017-7-7,B1-7N,高产,146.0,5800.0,0,200.0,3.4 ,39.7 ,38.3561643836,31.1
1992,2017-7-7,B4-1S,低产,,,0,,4.3 ,31.5 ,,
1993,2017-7-7,B4-1N,低产,,,0,,5.7 ,34.2 ,,
1994,2017-7-7,B4-3S,高产,132.0,5100.0,0,200.0,3.9 ,38.6 ,37.1212121212,28.1
1995,2017-7-7,B4-3N,高产,94.0,4000.0,0,200.0,5.0 ,42.6 ,40.4255319149,25.7
1996,2017-7-7,B4-5S,高产,129.0,5500.0,0,200.0,3.6 ,42.6 ,41.0852713178,30.8
1997,2017-7-7,B4-5N,高产,143.0,6500.0,0,300.0,4.6 ,45.5 ,43.3566433566,31.4
1998,2017-7-7,B4-7S,高产,138.0,5700.0,0,300.0,5.3 ,41.3 ,39.1304347826,30.7
1999,2017-7-7,B4-7N,高产,143.0,6600.0,0,200.0,3.0 ,46.2 ,44.7552447552,34.8
2000,2017-7-8,B1-1S,高产,101.0,4600.0,0,200.0,4.3 ,45.5 ,43.5643564356,27.5
2001,2017-7-8,B1-1N,低产,,,0,,6.5 ,32.9 ,,
2002,2017-7-8,B1-3S,高产,148.0,6100.0,0,300.0,4.9 ,41.2 ,39.1891891892,28.7
2003,2017-7-8,B1-3N,高产,147.0,6400.0,0,300.0,4.7 ,43.5 ,41.4965986395,26.6
2004,2017-7-8,B1-5S,高产,77.0,2300.0,0,300.0,13.0 ,29.9 ,25.974025974,27.2
2005,2017-7-8,B1-5N,高产,75.0,2300.0,0,200.0,8.7 ,30.7 ,28.0,35.3
2006,2017-7-8,B1-7S,高产,109.0,4700.0,0,300.0,6.4 ,43.1 ,40.3669724771,26.4
2007,2017-7-8,B1-7N,高产,146.0,5800.0,0,300.0,5.2 ,39.7 ,37.6712328767,30.9
2008,2017-7-8,B4-1S,低产,,,0,,6.5 ,33.1 ,,
2009,2017-7-8,B4-1N,低产,,,0,,7.7 ,34.4 ,,
2010,2017-7-8,B4-3S,高产,124.0,4600.0,0,200.0,4.3 ,37.1 ,35.4838709677,27.4
2011,2017-7-8,B4-3N,高产,90.0,3600.0,0,200.0,5.6 ,40.0 ,37.7777777778,24.7
2012,2017-7-8,B4-5S,高产,129.0,5500.0,0,200.0,3.6 ,42.6 ,41.0852713178,29.7
2013,2017-7-8,B4-5N,高产,143.0,6400.0,0,300.0,4.7 ,44.8 ,42.6573426573,30.1
2014,2017-7-8,B4-7S,高产,138.0,5700.0,0,200.0,3.5 ,41.3 ,39.8550724638,30.4
2015,2017-7-8,B4-7N,高产,141.0,6600.0,0,200.0,3.0 ,46.8 ,45.390070922,34.2
2016,2017-7-9,B1-1S,高产,101.0,4600.0,0,200.0,4.3 ,45.5 ,43.5643564356,12.3
2017,2017-7-9,B1-1N,低产,,,0,,6.4 ,33.6 ,,
2018,2017-7-9,B1-3S,高产,147.0,6000.0,0,300.0,5.0 ,40.8 ,38.7755102041,11.3
2019,2017-7-9,B1-3N,高产,146.0,6400.0,0,300.0,4.7 ,43.8 ,41.7808219178,11.0
2020,2017-7-9,B1-5S,高产,79.0,2300.0,0,200.0,8.7 ,29.1 ,26.582278481,9.4
2021,2017-7-9,B1-5N,高产,77.0,2600.0,0,300.0,11.5 ,33.8 ,29.8701298701,12.6
2022,2017-7-9,B1-7S,高产,111.0,4500.0,0,300.0,6.7 ,40.5 ,37.8378378378,10.9
2023,2017-7-9,B1-7N,高产,146.0,5800.0,0,400.0,6.9 ,39.7 ,36.9863013699,11.2
2024,2017-7-9,B4-1S,低产,,,0,,6.3 ,35.6 ,,
2025,2017-7-9,B4-1N,低产,,,0,,9.6 ,34.9 ,,
2026,2017-7-9,B4-3S,高产,120.0,4500.0,0,200.0,4.4 ,37.5 ,35.8333333333,11.5
2027,2017-7-9,B4-3N,高产,88.0,3300.0,0,200.0,6.1 ,37.5 ,35.2272727273,10.6
2028,2017-7-9,B4-5S,高产,129.0,5400.0,0,200.0,3.7 ,41.9 ,40.3100775194,11.7
2029,2017-7-9,B4-5N,高产,142.0,6300.0,0,400.0,6.3 ,44.4 ,41.5492957746,12.1
2030,2017-7-9,B4-7S,高产,137.0,5700.0,0,200.0,3.5 ,41.6 ,40.1459854015,11.2
2031,2017-7-9,B4-7N,高产,140.0,6600.0,0,300.0,4.5 ,47.1 ,45.0,13.0
2032,2017-7-10,B1-1S,高产,104.0,4600.0,0,300.0,6.5 ,44.2 ,41.3461538462,0.0
2033,2017-7-10,B1-1N,低产,,,0,,8.3 ,34.8 ,,
2034,2017-7-10,B1-3S,高产,147.0,6000.0,0,200.0,3.3 ,40.8 ,39.4557823129,0.0
2035,2017-7-10,B1-3N,高产,146.0,6200.0,0,300.0,4.8 ,42.5 ,40.4109589041,0.0
2036,2017-7-10,B1-5S,高产,83.0,2700.0,0,200.0,7.4 ,32.5 ,30.1204819277,0.0
2037,2017-7-10,B1-5N,高产,,,0,,7.1 ,37.8 ,,
2038,2017-7-10,B1-7S,高产,111.0,4500.0,0,200.0,4.4 ,40.5 ,38.7387387387,11.7
2039,2017-7-10,B1-7N,高产,146.0,5800.0,0,300.0,5.2 ,39.7 ,37.6712328767,0.0
2040,2017-7-10,B4-1S,低产,,,0,,6.4 ,35.6 ,,
2041,2017-7-10,B4-1N,低产,,,0,,6.1 ,35.8 ,,
2042,2017-7-10,B4-3S,高产,120.0,4600.0,0,200.0,4.3 ,38.3 ,36.6666666667,0.0
2043,2017-7-10,B4-3N,高产,88.0,3400.0,0,200.0,5.9 ,38.6 ,36.3636363636,0.4
2044,2017-7-10,B4-5S,高产,128.0,5400.0,0,200.0,3.7 ,42.2 ,40.625,0.0
2045,2017-7-10,B4-5N,高产,142.0,6300.0,0,300.0,4.8 ,44.4 ,42.2535211268,4.8
2046,2017-7-10,B4-7S,高产,137.0,5700.0,0,200.0,3.5 ,41.6 ,40.1459854015,0.0
2047,2017-7-10,B4-7N,高产,139.0,6500.0,0,300.0,4.6 ,46.8 ,44.6043165468,0.0
2048,2017-7-11,B1-1S,高产,105.0,4700.0,0,350.0,7.4 ,44.8 ,41.4285714286,15.2
2049,2017-7-11,B1-1N,低产,,,0,,10.6 ,34.6 ,,
2050,2017-7-11,B1-3S,高产,147.0,6000.0,0,200.0,3.3 ,40.8 ,39.4557823129,16.5
2051,2017-7-11,B1-3N,高产,146.0,6200.0,0,260.0,4.2 ,42.5 ,40.6849315068,15.5
2052,2017-7-11,B1-5S,高产,85.0,3100.0,0,200.0,6.5 ,36.5 ,34.1176470588,18.2
2053,2017-7-11,B1-5N,高产,,,0,,7.7 ,36.6 ,,
2054,2017-7-11,B1-7S,高产,107.0,4500.0,0,260.0,5.8 ,42.1 ,39.6261682243,28.2
2055,2017-7-11,B1-7N,高产,146.0,5800.0,0,200.0,3.4 ,39.7 ,38.3561643836,19.9
2056,2017-7-11,B4-1S,低产,,,0,,5.7 ,35.4 ,,
2057,2017-7-11,B4-1N,低产,,,0,,7.4 ,36.2 ,,
2058,2017-7-11,B4-3S,高产,120.0,4700.0,0,200.0,4.3 ,39.2 ,37.5,16.1
2059,2017-7-11,B4-3N,高产,88.0,3300.0,0,200.0,6.1 ,37.5 ,35.2272727273,14.9
2060,2017-7-11,B4-5S,高产,128.0,5400.0,0,300.0,5.6 ,42.2 ,39.84375,18.9
2061,2017-7-11,B4-5N,高产,142.0,6300.0,0,400.0,6.3 ,44.4 ,41.5492957746,24.2
2062,2017-7-11,B4-7S,高产,135.0,5700.0,0,300.0,5.3 ,42.2 ,40.0,19.4
2063,2017-7-11,B4-7N,高产,140.0,6500.0,0,200.0,3.1 ,46.4 ,45.0,22.2
2064,2017-7-12,B1-1S,高产,105.0,4700.0,0,400.0,8.5 ,44.8 ,40.9523809524,26.7
2065,2017-7-12,B1-1N,低产,,,0,,6.7 ,33.3 ,,
2066,2017-7-12,B1-3S,高产,149.0,6100.0,0,240.0,3.9 ,40.9 ,39.3288590604,28.0
2067,2017-7-12,B1-3N,高产,144.0,6100.0,0,200.0,3.3 ,42.4 ,40.9722222222,26.6
2068,2017-7-12,B1-5S,高产,85.0,3300.0,0,500.0,15.2 ,38.8 ,32.9411764706,27.8
2069,2017-7-12,B1-5N,高产,75.0,3000.0,0,240.0,8.0 ,40.0 ,36.8,33.3
2070,2017-7-12,B1-7S,高产,105.0,4500.0,0,260.0,5.8 ,42.9 ,40.380952381,26.5
2071,2017-7-12,B1-7N,高产,146.0,5600.0,0,260.0,4.6 ,38.4 ,36.5753424658,31.0
2072,2017-7-12,B4-1S,低产,,,0,,9.6 ,36.2 ,,
2073,2017-7-12,B4-1N,低产,,,0,,6.3 ,36.9 ,,
2074,2017-7-12,B4-3S,高产,120.0,4600.0,0,260.0,5.7 ,38.3 ,36.1666666667,27.1
2075,2017-7-12,B4-3N,高产,88.0,3300.0,0,200.0,6.1 ,37.5 ,35.2272727273,24.1
2076,2017-7-12,B4-5S,高产,127.0,5300.0,0,350.0,6.6 ,41.7 ,38.9763779528,29.3
2077,2017-7-12,B4-5N,高产,142.0,6400.0,0,260.0,4.1 ,45.1 ,43.2394366197,30.7
2078,2017-7-12,B4-7S,高产,134.0,5500.0,0,300.0,5.5 ,41.0 ,38.8059701493,29.3
2079,2017-7-12,B4-7N,高产,140.0,6400.0,0,400.0,6.3 ,45.7 ,42.8571428571,33.3
2080,2017-7-13,B1-1S,高产,105.0,4700.0,0,350.0,7.4 ,44.8 ,41.4285714286,26.3
2081,2017-7-13,B1-1N,低产,,,0,,6.7 ,33.3 ,,
2082,2017-7-13,B1-3S,高产,149.0,6200.0,0,240.0,3.9 ,41.6 ,40.0,27.4
2083,2017-7-13,B1-3N,高产,143.0,6100.0,0,260.0,4.3 ,42.7 ,40.8391608392,26.1
2084,2017-7-13,B1-5S,高产,87.0,3300.0,0,400.0,12.1 ,37.9 ,33.3333333333,27.6
2085,2017-7-13,B1-5N,高产,76.0,3200.0,0,260.0,8.1 ,42.1 ,38.6842105263,34.6
2086,2017-7-13,B1-7S,高产,105.0,4700.0,0,400.0,8.5 ,44.8 ,40.9523809524,26.8
2087,2017-7-13,B1-7N,高产,146.0,5800.0,0,240.0,4.1 ,39.7 ,38.0821917808,30.6
2088,2017-7-13,B4-1S,低产,,,0,,5.7 ,35.4 ,,
2089,2017-7-13,B4-1N,低产,,,0,,5.1 ,36.2 ,,
2090,2017-7-13,B4-3S,高产,120.0,4700.0,0,260.0,5.5 ,39.2 ,37.0,26.6
2091,2017-7-13,B4-3N,高产,82.0,3300.0,0,200.0,6.1 ,40.2 ,37.8048780488,23.6
2092,2017-7-13,B4-5S,高产,128.0,5300.0,0,450.0,8.5 ,41.4 ,37.890625,29.3
2093,2017-7-13,B4-5N,高产,139.0,6400.0,0,350.0,5.5 ,46.0 ,43.5251798561,31.1
2094,2017-7-13,B4-7S,高产,136.0,5500.0,0,260.0,4.7 ,40.4 ,38.5294117647,29.8
2095,2017-7-13,B4-7N,高产,138.0,6400.0,0,350.0,5.5 ,46.4 ,43.8405797101,34.1
2096,2017-7-14,B1-1S,高产,107.0,4500.0,0,260.0,5.8 ,42.1 ,39.6261682243,14.1
2097,2017-7-14,B1-1N,低产,,,0,,6.4 ,32.4 ,,
2098,2017-7-14,B1-3S,高产,149.0,6200.0,0,300.0,4.8 ,41.6 ,39.5973154362,7.8
2099,2017-7-14,B1-3N,高产,143.0,6100.0,0,260.0,4.3 ,42.7 ,40.8391608392,7.3
2100,2017-7-14,B1-5S,高产,88.0,3200.0,0,200.0,6.3 ,36.4 ,34.0909090909,8.8
2101,2017-7-14,B1-5N,高产,76.0,3200.0,0,240.0,7.5 ,42.1 ,38.9473684211,11.2
2102,2017-7-14,B1-7S,高产,105.0,4600.0,0,300.0,6.5 ,43.8 ,40.9523809524,15.4
2103,2017-7-14,B1-7N,高产,145.0,5700.0,0,300.0,5.3 ,39.3 ,37.2413793103,9.7
2104,2017-7-14,B4-1S,低产,,,0,,5.9 ,33.8 ,,
2105,2017-7-14,B4-1N,低产,,,0,,7.8 ,34.6 ,,
2106,2017-7-14,B4-3S,高产,120.0,4700.0,0,300.0,6.4 ,39.2 ,36.6666666667,7.6
2107,2017-7-14,B4-3N,高产,79.0,2800.0,0,200.0,7.1 ,35.4 ,32.9113924051,7.0
2108,2017-7-14,B4-5S,高产,128.0,5200.0,0,300.0,5.8 ,40.6 ,38.28125,17.2
2109,2017-7-14,B4-5N,高产,137.0,6400.0,0,550.0,8.6 ,46.7 ,42.700729927,17.7
2110,2017-7-14,B4-7S,高产,136.0,5500.0,0,400.0,7.3 ,40.4 ,37.5,9.2
2111,2017-7-14,B4-7N,高产,136.0,6400.0,0,500.0,7.8 ,47.1 ,43.3823529412,15.5
2112,2017-7-15,B1-1S,高产,107.0,4500.0,0,240.0,5.3 ,42.1 ,39.8130841121,25.8
2113,2017-7-15,B1-1N,低产,,,0,,5.4 ,32.2 ,,
2114,2017-7-15,B1-3S,高产,149.0,6100.0,0,260.0,4.3 ,40.9 ,39.1946308725,26.5
2115,2017-7-15,B1-3N,高产,143.0,6100.0,0,550.0,9.0 ,42.7 ,38.8111888112,24.9
2116,2017-7-15,B1-5S,高产,89.0,3100.0,0,240.0,7.7 ,34.8 ,32.1348314607,27.4
2117,2017-7-15,B1-5N,高产,81.0,3200.0,0,260.0,8.1 ,39.5 ,36.2962962963,33.4
2118,2017-7-15,B1-7S,高产,105.0,4700.0,0,500.0,10.6 ,44.8 ,40.0,25.1
2119,2017-7-15,B1-7N,高产,145.0,5800.0,0,260.0,4.5 ,40.0 ,38.2068965517,30.0
2120,2017-7-15,B4-1S,低产,,,0,,8.9 ,32.4 ,,
2121,2017-7-15,B4-1N,低产,,,0,,5.8 ,33.6 ,,
2122,2017-7-15,B4-3S,高产,120.0,4600.0,0,260.0,5.7 ,38.3 ,36.1666666667,25.5
2123,2017-7-15,B4-3N,高产,,,0,,7.7 ,40.0 ,,
2124,2017-7-15,B4-5S,高产,128.0,5100.0,0,240.0,4.7 ,39.8 ,37.96875,28.7
2125,2017-7-15,B4-5N,高产,137.0,6300.0,0,300.0,4.8 ,46.0 ,43.795620438,30.0
2126,2017-7-15,B4-7S,高产,136.0,5400.0,0,260.0,4.8 ,39.7 ,37.7941176471,28.3
2127,2017-7-15,B4-7N,高产,138.0,6400.0,0,350.0,5.5 ,46.4 ,43.8405797101,32.5
2128,2017-7-16,B1-1S,高产,106.0,4600.0,0,300.0,6.5 ,43.4 ,40.5660377358,26.4
2129,2017-7-16,B1-1N,低产,,,0,,7.4 ,31.8 ,,
2130,2017-7-16,B1-3S,高产,148.0,6000.0,0,240.0,4.0 ,40.5 ,38.9189189189,27.4
2131,2017-7-16,B1-3N,高产,142.0,6100.0,0,260.0,4.3 ,43.0 ,41.1267605634,25.5
2132,2017-7-16,B1-5S,高产,89.0,3100.0,0,200.0,6.5 ,34.8 ,32.5842696629,26.7
2133,2017-7-16,B1-5N,高产,83.0,3100.0,0,200.0,6.5 ,37.3 ,34.9397590361,32.2
2134,2017-7-16,B1-7S,高产,105.0,4700.0,0,500.0,10.6 ,44.8 ,40.0,25.9
2135,2017-7-16,B1-7N,高产,144.0,5800.0,0,260.0,4.5 ,40.3 ,38.4722222222,30.0
2136,2017-7-16,B4-1S,低产,,,0,,8.0 ,35.0 ,,
2137,2017-7-16,B4-1N,低产,,,0,,8.5 ,34.8 ,,
2138,2017-7-16,B4-3S,高产,119.0,4700.0,0,150.0,3.2 ,39.5 ,38.2352941176,25.7
2139,2017-7-16,B4-3N,高产,,,0,,10.0 ,42.1 ,,
2140,2017-7-16,B4-5S,高产,128.0,5100.0,0,240.0,4.7 ,39.8 ,37.96875,28.9
2141,2017-7-16,B4-5N,高产,137.0,6300.0,0,260.0,4.1 ,46.0 ,44.0875912409,30.3
2142,2017-7-16,B4-7S,高产,136.0,5400.0,0,260.0,4.8 ,39.7 ,37.7941176471,29.2
2143,2017-7-16,B4-7N,高产,139.0,6300.0,0,300.0,4.8 ,45.3 ,43.1654676259,32.7
2144,2017-7-17,B1-1S,高产,106.0,4400.0,0,240.0,5.5 ,41.5 ,39.2452830189,27.2
2145,2017-7-17,B1-1N,低产,,,0,,5.7 ,31.1 ,,
2146,2017-7-17,B1-3S,高产,148.0,6000.0,0,300.0,5.0 ,40.5 ,38.5135135135,27.7
2147,2017-7-17,B1-3N,高产,141.0,6100.0,0,350.0,5.7 ,43.3 ,40.780141844,25.8
2148,2017-7-17,B1-5S,高产,89.0,3100.0,0,260.0,8.4 ,34.8 ,31.9101123596,28.0
2149,2017-7-17,B1-5N,高产,83.0,3200.0,0,240.0,7.5 ,38.6 ,35.6626506024,34.2
2150,2017-7-17,B1-7S,高产,105.0,4600.0,0,500.0,10.9 ,43.8 ,39.0476190476,26.5
2151,2017-7-17,B1-7N,高产,144.0,5800.0,0,300.0,5.2 ,40.3 ,38.1944444444,30.6
2152,2017-7-17,B4-1S,低产,,,0,,8.2 ,34.3 ,,
2153,2017-7-17,B4-1N,低产,,,0,,5.7 ,34.1 ,,
2154,2017-7-17,B4-3S,高产,119.0,4700.0,0,150.0,3.2 ,39.5 ,38.2352941176,26.9
2155,2017-7-17,B4-3N,高产,,,0,,11.4 ,36.8 ,,
2156,2017-7-17,B4-5S,高产,128.0,5100.0,0,260.0,5.1 ,39.8 ,37.8125,29.4
2157,2017-7-17,B4-5N,高产,137.0,6300.0,0,300.0,4.8 ,46.0 ,43.795620438,31.3
2158,2017-7-17,B4-7S,高产,136.0,5400.0,0,260.0,4.8 ,39.7 ,37.7941176471,29.8
2159,2017-7-17,B4-7N,高产,139.0,6300.0,0,260.0,4.1 ,45.3 ,43.4532374101,33.5
2160,2017-7-18,B1-1S,高产,105.0,4300.0,0,260.0,6.0 ,41.0 ,38.4761904762,26.8
2161,2017-7-18,B1-1N,低产,,,0,,5.7 ,31.3 ,,
2162,2017-7-18,B1-3S,高产,148.0,6000.0,0,260.0,4.3 ,40.5 ,38.7837837838,27.5
2163,2017-7-18,B1-3N,高产,141.0,5900.0,0,300.0,5.1 ,41.8 ,39.7163120567,25.6
2164,2017-7-18,B1-5S,高产,90.0,3100.0,0,240.0,7.7 ,34.4 ,31.7777777778,28.8
2165,2017-7-18,B1-5N,高产,86.0,3200.0,0,200.0,6.3 ,37.2 ,34.8837209302,35.1
2166,2017-7-18,B1-7S,高产,105.0,4500.0,0,300.0,6.7 ,42.9 ,40.0,25.7
2167,2017-7-18,B1-7N,高产,144.0,5800.0,0,300.0,5.2 ,40.3 ,38.1944444444,30.5
2168,2017-7-18,B4-1S,低产,,,0,,8.2 ,34.3 ,,
2169,2017-7-18,B4-1N,低产,,,0,,8.5 ,35.1 ,,
2170,2017-7-18,B4-3S,高产,119.0,5000.0,0,240.0,4.8 ,42.0 ,40.0,26.5
2171,2017-7-18,B4-3N,高产,,,0,,11.8 ,37.3 ,,
2172,2017-7-18,B4-5S,高产,134.0,5300.0,0,260.0,4.9 ,39.6 ,37.6119402985,29.7
2173,2017-7-18,B4-5N,高产,139.0,6300.0,0,350.0,5.6 ,45.3 ,42.8057553957,31.1
2174,2017-7-18,B4-7S,高产,131.0,5200.0,0,300.0,5.8 ,39.7 ,37.4045801527,29.6
2175,2017-7-18,B4-7N,高产,138.0,6300.0,0,300.0,4.8 ,45.7 ,43.4782608696,33.2
2176,2017-7-19,B1-1S,高产,105.0,4300.0,0,240.0,5.6 ,41.0 ,38.6666666667,26.9
2177,2017-7-19,B1-1N,低产,,,0,,8.7 ,31.9 ,,
2178,2017-7-19,B1-3S,高产,147.0,5900.0,0,260.0,4.4 ,40.1 ,38.3673469388,27.6
2179,2017-7-19,B1-3N,高产,141.0,6000.0,0,350.0,5.8 ,42.6 ,40.0709219858,25.6
2180,2017-7-19,B1-5S,高产,92.0,3100.0,0,260.0,8.4 ,33.7 ,30.8695652174,28.9
2181,2017-7-19,B1-5N,高产,91.0,3300.0,0,260.0,7.9 ,36.3 ,33.4065934066,34.0
2182,2017-7-19,B1-7S,高产,105.0,4500.0,0,260.0,5.8 ,42.9 ,40.380952381,25.7
2183,2017-7-19,B1-7N,高产,144.0,5800.0,0,500.0,8.6 ,40.3 ,36.8055555556,30.5
2184,2017-7-19,B4-1S,低产,,,0,,8.2 ,34.5 ,,
2185,2017-7-19,B4-1N,低产,,,0,,8.7 ,34.1 ,,
2186,2017-7-19,B4-3S,高产,119.0,4900.0,0,450.0,9.2 ,41.2 ,37.3949579832,26.8
2187,2017-7-19,B4-3N,高产,84.0,3100.0,0,400.0,12.9 ,36.9 ,32.1428571429,22.4
2188,2017-7-19,B4-5S,高产,129.0,5200.0,0,260.0,5.0 ,40.3 ,38.2945736434,29.7
2189,2017-7-19,B4-5N,高产,133.0,6200.0,0,400.0,6.5 ,46.6 ,43.6090225564,31.4
2190,2017-7-19,B4-7S,高产,130.0,5300.0,0,550.0,10.4 ,40.8 ,36.5384615385,29.6
2191,2017-7-19,B4-7N,高产,137.0,6300.0,0,350.0,5.6 ,46.0 ,43.4306569343,33.4
2192,2017-7-20,B1-1S,高产,105.0,4300.0,0,200.0,4.7 ,41.0 ,39.0476190476,26.2
2193,2017-7-20,B1-1N,低产,,,0,,6.7 ,31.3 ,,
2194,2017-7-20,B1-3S,高产,146.0,6000.0,0,300.0,5.0 ,41.1 ,39.0410958904,26.6
2195,2017-7-20,B1-3N,高产,141.0,6000.0,0,400.0,6.7 ,42.6 ,39.7163120567,25.0
2196,2017-7-20,B1-5S,高产,92.0,3100.0,0,200.0,6.5 ,33.7 ,31.5217391304,28.5
2197,2017-7-20,B1-5N,高产,92.0,3400.0,0,200.0,5.9 ,37.0 ,34.7826086957,34.3
2198,2017-7-20,B1-7S,高产,105.0,4300.0,0,200.0,4.7 ,41.0 ,39.0476190476,25.3
2199,2017-7-20,B1-7N,高产,144.0,5700.0,0,300.0,5.3 ,39.6 ,37.5,30.0
2200,2017-7-20,B4-1S,低产,,,0,,6.5 ,32.6 ,,
2201,2017-7-20,B4-1N,低产,,,0,,4.4 ,33.3 ,,
2202,2017-7-20,B4-3S,高产,120.0,5000.0,0,200.0,4.0 ,41.7 ,40.0,25.8
2203,2017-7-20,B4-3N,高产,92.0,3800.0,0,400.0,10.5 ,41.3 ,36.9565217391,21.9
2204,2017-7-20,B4-5S,高产,125.0,3900.0,0,200.0,5.1 ,31.2 ,29.6,28.6
2205,2017-7-20,B4-5N,高产,130.0,5900.0,0,300.0,5.1 ,45.4 ,43.0769230769,30.2
2206,2017-7-20,B4-7S,高产,130.0,5200.0,0,200.0,3.8 ,40.0 ,38.4615384615,28.9
2207,2017-7-20,B4-7N,高产,137.0,5900.0,0,200.0,3.4 ,43.1 ,41.6058394161,32.7
2208,2017-7-21,B1-1S,高产,105.0,4400.0,0,200.0,4.5 ,41.9 ,40.0,25.3
2209,2017-7-21,B1-1N,低产,,,0,,6.8 ,30.8 ,,
2210,2017-7-21,B1-3S,高产,145.0,5700.0,0,300.0,5.3 ,39.3 ,37.2413793103,26.6
2211,2017-7-21,B1-3N,高产,140.0,5800.0,0,400.0,6.9 ,41.4 ,38.5714285714,24.9
2212,2017-7-21,B1-5S,高产,92.0,3200.0,0,300.0,9.4 ,34.8 ,31.5217391304,28.5
2213,2017-7-21,B1-5N,高产,92.0,3400.0,0,200.0,5.9 ,37.0 ,34.7826086957,35.0
2214,2017-7-21,B1-7S,高产,105.0,4400.0,0,400.0,9.1 ,41.9 ,38.0952380952,24.8
2215,2017-7-21,B1-7N,高产,144.0,5700.0,0,400.0,7.0 ,39.6 ,36.8055555556,29.5
2216,2017-7-21,B4-1S,低产,,,0,,4.4 ,31.7 ,,
2217,2017-7-21,B4-1N,低产,,,0,,4.7 ,31.9 ,,
2218,2017-7-21,B4-3S,高产,120.0,5000.0,0,400.0,8.0 ,41.7 ,38.3333333333,25.4
2219,2017-7-21,B4-3N,高产,94.0,3800.0,0,400.0,10.5 ,40.4 ,36.170212766,21.3
2220,2017-7-21,B4-5S,高产,125.0,5000.0,0,200.0,4.0 ,40.0 ,38.4,28.0
2221,2017-7-21,B4-5N,高产,130.0,5800.0,0,400.0,6.9 ,44.6 ,41.5384615385,31.4
2222,2017-7-21,B4-7S,高产,130.0,5000.0,0,300.0,6.0 ,38.5 ,36.1538461538,28.7
2223,2017-7-21,B4-7N,高产,137.0,6000.0,0,200.0,3.3 ,43.8 ,42.3357664234,32.1
2224,2017-7-22,B1-1S,高产,104.0,4300.0,0,400.0,9.3 ,41.3 ,37.5,24.2
2225,2017-7-22,B1-1N,低产,,,0,,7.0 ,30.3 ,,
2226,2017-7-22,B1-3S,高产,144.0,5700.0,0,400.0,7.0 ,39.6 ,36.8055555556,24.5
2227,2017-7-22,B1-3N,高产,139.0,5700.0,0,400.0,7.0 ,41.0 ,38.1294964029,23.1
2228,2017-7-22,B1-5S,高产,94.0,3200.0,0,300.0,9.4 ,34.0 ,30.8510638298,28.3
2229,2017-7-22,B1-5N,高产,95.0,3400.0,0,300.0,8.8 ,35.8 ,32.6315789474,33.6
2230,2017-7-22,B1-7S,高产,105.0,4400.0,0,500.0,11.4 ,41.9 ,37.1428571429,23.3
2231,2017-7-22,B1-7N,高产,144.0,5700.0,0,600.0,10.5 ,39.6 ,35.4166666667,28.5
2232,2017-7-22,B4-1S,低产,,,0,,4.7 ,30.3 ,,
2233,2017-7-22,B4-1N,低产,,,0,,4.8 ,31.1 ,,
2234,2017-7-22,B4-3S,高产,119.0,4800.0,0,400.0,8.3 ,40.3 ,36.974789916,24.0
2235,2017-7-22,B4-3N,高产,95.0,3400.0,0,500.0,14.7 ,35.8 ,30.5263157895,19.1
2236,2017-7-22,B4-5S,高产,125.0,5000.0,100,200.0,4.1 ,40.0 ,37.6,27.0
2237,2017-7-22,B4-5N,高产,129.0,5800.0,500,500.0,9.4 ,45.0 ,37.2093023256,28.5
2238,2017-7-22,B4-7S,高产,130.0,5000.0,0,300.0,6.0 ,38.5 ,36.1538461538,26.3
2239,2017-7-22,B4-7N,高产,137.0,6000.0,400,400.0,7.1 ,43.8 ,37.9562043796,29.9
2240,2017-7-23,B1-1S,高产,103.0,4300.0,0,400.0,9.3 ,41.7 ,37.8640776699,21.8
2241,2017-7-23,B1-1N,低产,,,0,,9.3 ,30.5 ,,
